order_id,customer_id,order_date,product,quantity,price
4079,2444,2024-05-31,Mouse,7,371.20
9035,2436,2023-11-25,Headphones,8,257.04
9118,2900,2024-07-02,Keyboard,10,354.13
4451,2037,2023-10-28,Phone,2,110.07
5247,2970,2023-12-30,Phone,10,907.53
9139,2720,2024-07-13,Monitor,9,74.29
6361,2935,2024-01-05,Laptop,10,621.25
5715,2268,2024-05-12,Laptop,1,994.69
6341,2406,2024-01-16,Laptop,6,588.75
2472,2966,2024-05-04,Headphones,8,750.61
9671,2750,2024-02-11,Monitor,6,163.30
7869,2277,2023-09-22,Laptop,10,865.73
2741,2141,2023-12-01,Phone,3,617.58
7758,2742,2024-02-02,Monitor,7,380.53
2262,2576,2024-09-02,Laptop,5,158.65
5770,2211,2024-08-13,Monitor,4,40.87
2092,2319,2023-12-11,Headphones,10,810.94
9206,2802,2023-10-24,Mouse,5,406.15
6427,2389,2024-09-12,Keyboard,1,597.58
4913,2776,2023-10-28,Mouse,8,438.90
8222,2387,2024-05-11,Laptop,9,945.18
3628,2935,2024-05-21,Laptop,6,5.53
9655,2092,2024-05-29,Headphones,7,743.33
1787,2678,2024-05-25,Monitor,9,706.44
8924,2503,2024-08-07,Keyboard,5,555.50
1974,2377,2023-12-06,Headphones,5,509.30
9115,2113,2024-02-19,Phone,3,295.64
6173,2158,2024-06-26,Laptop,1,922.50
4259,2681,2024-05-21,Keyboard,9,15.74
8135,2618,2023-09-23,Keyboard,4,998.69
1922,2334,2024-03-09,Monitor,4,376.19
7332,2574,2023-09-28,Phone,9,820.56
7576,2199,2024-06-30,Mouse,1,127.67
9376,2596,2024-02-18,Mouse,1,88.15
1527,2723,2024-06-01,Laptop,10,241.35
9757,2639,2024-04-09,Laptop,6,910.25
8495,2694,2024-08-03,Mouse,4,619.24
3856,2398,2024-05-31,Headphones,7,649.21
8231,2556,2024-02-21,Keyboard,5,993.67
1488,2830,2024-03-21,Phone,6,509.01
2339,2602,2024-01-27,Monitor,3,559.20
8477,2717,2024-02-01,Headphones,9,194.63
5251,2374,2024-07-20,Laptop,5,243.70
8945,2900,2024-06-13,Monitor,9,421.11
6846,2155,2024-02-16,Monitor,8,932.51
9145,2162,2023-12-24,Monitor,6,627.29
1630,2843,2024-04-26,Keyboard,2,181.37
1404,2396,2024-02-15,Keyboard,1,441.01
3638,2404,2024-05-21,Laptop,8,408.21
9563,2343,2024-06-17,Monitor,10,144.13
2005,2313,2023-10-02,Laptop,7,708.41
4454,2260,2024-02-14,Laptop,3,564.78
3087,2066,2023-09-27,Laptop,7,99.41
7111,2308,2024-08-22,Headphones,7,779.57
3747,2657,2024-01-26,Monitor,1,581.72
5532,2746,2024-08-04,Monitor,8,987.32
4443,2894,2023-12-04,Laptop,8,237.47
5796,2979,2024-01-06,Headphones,2,361.05
6694,2376,2023-10-11,Phone,8,396.07
5549,2651,2023-12-12,Headphones,8,871.04
8649,2788,2024-07-01,Headphones,7,961.15
9211,2305,2023-11-30,Phone,5,47.67
2735,2415,2024-04-11,Keyboard,6,838.84
2684,2809,2024-03-22,Headphones,5,525.51
6346,2674,2024-06-11,Phone,10,254.89
7135,2406,2023-10-14,Monitor,1,801.53
7997,2574,2023-11-21,Laptop,4,46.66
8997,2504,2024-08-28,Monitor,4,740.21
3190,2843,2024-04-07,Keyboard,4,647.34
5396,2052,2023-12-21,Headphones,1,925.14
8699,2203,2024-02-14,Headphones,4,219.80
9772,2088,2023-12-21,Phone,10,329.69
7533,2489,2023-11-21,Mouse,6,348.70
1480,2848,2023-09-28,Mouse,7,249.08
1957,2143,2024-06-24,Keyboard,7,447.43
6735,2397,2024-06-06,Mouse,5,838.69
5442,2187,2024-01-05,Mouse,3,262.60
4500,2190,2024-08-28,Keyboard,10,377.31
7009,2528,2024-04-25,Phone,9,399.81
9433,2266,2024-04-14,Phone,4,705.03
6092,2669,2024-01-21,Keyboard,2,875.74
7776,2866,2024-05-13,Monitor,5,957.06
1528,2845,2023-10-11,Mouse,8,7.97
5688,2333,2023-11-29,Monitor,3,629.36
3162,2049,2023-12-04,Laptop,4,608.95
9320,2562,2024-07-30,Phone,3,749.21
2175,2298,2024-02-20,Laptop,4,59.10
1760,2262,2023-10-11,Keyboard,3,118.64
8415,2624,2024-01-17,Phone,3,401.75
8629,2553,2024-08-13,Keyboard,9,694.17
2749,2291,2024-03-14,Headphones,4,927.54
7449,2285,2023-11-26,Monitor,2,33.30
9221,2289,2024-02-24,Phone,10,863.01
3035,2515,2024-08-05,Mouse,8,501.48
5327,2908,2024-08-02,Phone,8,574.21
3026,2203,2023-09-29,Monitor,5,978.75
4726,2205,2024-09-13,Keyboard,5,993.48
9321,2802,2024-05-14,Keyboard,2,381.16
2591,2608,2024-02-08,Keyboard,5,417.78
8906,2601,2024-05-05,Phone,6,249.96
6120,2687,2024-03-08,Mouse,10,938.00
8202,2284,2024-04-05,Mouse,3,272.53
5967,2637,2024-09-09,Headphones,5,303.40
9555,2456,2024-05-02,Laptop,5,149.09
6197,2841,2024-09-07,Mouse,4,110.60
3817,2774,2024-04-28,Mouse,2,528.32
1102,2297,2024-08-29,Headphones,2,523.47
8713,2188,2024-02-27,Keyboard,6,581.11
4856,2578,2024-08-12,Monitor,1,152.46
9922,2330,2024-06-22,Keyboard,4,594.57
9632,2782,2024-01-18,Monitor,8,11.55
5603,2654,2023-11-21,Keyboard,6,805.51
2103,2610,2024-07-16,Phone,2,359.59
7646,2223,2023-11-01,Keyboard,3,994.27
4711,2536,2024-05-07,Laptop,6,313.38
7647,2452,2023-10-12,Phone,4,169.95
4482,2912,2023-09-23,Mouse,9,814.42
4326,2592,2024-06-15,Monitor,9,61.97
2592,2066,2024-07-04,Mouse,7,105.22
7289,2258,2024-09-09,Monitor,2,659.81
3082,2704,2023-10-21,Laptop,10,913.99
4703,2966,2024-08-27,Phone,6,396.35
4716,2328,2023-12-24,Laptop,8,39.98
5867,2672,2024-02-15,Monitor,4,495.71
3679,2925,2024-02-10,Monitor,5,484.14
1050,2282,2023-11-01,Monitor,5,314.56
3308,2551,2024-04-13,Mouse,7,101.70
6137,2686,2024-07-31,Keyboard,4,433.19
3721,2509,2024-08-05,Mouse,4,226.73
6199,2997,2024-07-02,Mouse,10,575.99
4456,2435,2024-02-23,Headphones,7,253.32
9404,2231,2023-09-25,Mouse,3,246.56
9480,2640,2024-08-08,Laptop,9,170.45
7733,2218,2024-05-06,Headphones,3,502.52
6790,2817,2024-08-24,Laptop,7,480.18
5136,2986,2024-06-13,Mouse,9,802.53
4273,2083,2024-02-06,Keyboard,10,536.68
9011,2595,2024-02-04,Phone,8,219.12
9836,2443,2024-01-01,Mouse,2,480.94
4820,2184,2023-10-11,Headphones,6,724.21
6016,2500,2023-10-30,Phone,6,63.46
3764,2043,2024-04-19,Keyboard,6,122.25
9893,2262,2024-02-15,Headphones,6,246.51
6354,2040,2024-02-22,Laptop,9,387.45
5661,2053,2024-03-11,Laptop,4,461.37
8874,2640,2024-02-20,Phone,5,882.72
2399,2797,2023-09-22,Keyboard,2,352.90
7243,2245,2024-04-10,Monitor,3,104.19
6526,2287,2024-08-06,Phone,5,62.01
5399,2831,2024-03-12,Mouse,5,365.27
7514,2585,2023-09-23,Mouse,1,562.94
7571,2295,2024-04-05,Mouse,4,634.82
9244,2652,2024-09-02,Monitor,2,782.24
5706,2724,2024-05-01,Keyboard,1,161.80
6914,2931,2024-02-10,Laptop,9,458.93
9147,2675,2024-07-15,Monitor,5,183.06
7498,2042,2023-11-23,Monitor,6,419.51
7224,2644,2024-07-10,Phone,10,802.53
4986,2425,2024-09-11,Monitor,2,484.14
8331,2207,2024-02-18,Keyboard,4,860.97
4833,2053,2024-05-30,Keyboard,4,692.99
5672,2849,2024-02-27,Keyboard,10,973.38
8520,2105,2024-06-20,Keyboard,7,325.97
3171,2846,2024-04-03,Mouse,9,439.03
2549,2052,2024-09-12,Mouse,5,508.48
9175,2796,2024-01-28,Laptop,2,598.63
6282,2771,2024-04-20,Laptop,10,374.61
1290,2456,2023-10-12,Mouse,5,544.25
2787,2262,2024-09-03,Laptop,4,623.46
1226,2610,2024-03-26,Headphones,9,401.83
7643,2674,2023-10-07,Keyboard,2,256.45
4152,2250,2023-12-28,Mouse,9,945.45
5172,2680,2023-09-26,Keyboard,3,942.64
9230,2920,2024-07-29,Headphones,9,683.41
6537,2697,2024-06-04,Headphones,6,271.83
6735,2518,2024-03-14,Monitor,1,690.39
8970,2180,2023-09-27,Monitor,10,214.32
5215,2049,2023-10-22,Headphones,6,840.51
4611,2450,2024-01-02,Headphones,2,537.38
4412,2309,2024-08-01,Mouse,1,942.77
5431,2285,2024-06-15,Keyboard,7,313.21
5517,2168,2023-11-05,Monitor,5,839.41
9079,2967,2023-11-23,Phone,9,309.59
3563,2391,2023-10-23,Phone,10,247.86
3751,2681,2024-09-06,Laptop,7,526.26
7781,2042,2024-03-21,Headphones,7,167.79
6363,2291,2024-06-16,Keyboard,1,563.40
5140,2034,2023-11-19,Mouse,3,902.96
2235,2078,2024-01-08,Phone,7,219.61
2695,2909,2023-10-01,Keyboard,7,342.78
1935,2738,2024-09-12,Phone,3,354.02
2220,2323,2024-02-20,Keyboard,1,859.22
4673,2621,2024-02-17,Headphones,10,574.78
3336,2800,2023-10-16,Phone,1,56.24
4755,2898,2023-10-18,Headphones,1,398.28
1290,2610,2024-04-26,Phone,4,181.38
6559,2287,2024-03-10,Headphones,4,22.71
1847,2701,2024-01-27,Keyboard,10,140.30
3706,2482,2024-01-13,Keyboard,5,209.46
2912,2350,2024-05-07,Mouse,6,741.75
3434,2188,2024-06-02,Monitor,4,552.67
2657,2146,2024-06-08,Monitor,1,342.60
7014,2366,2024-09-01,Laptop,3,665.44
1660,2803,2024-06-01,Phone,3,624.30
7436,2257,2024-01-26,Laptop,9,60.01
5938,2541,2024-04-03,Monitor,8,171.08
7693,2263,2023-11-13,Phone,6,233.32
4328,2840,2024-03-08,Monitor,7,988.24
5305,2227,2023-12-04,Mouse,1,762.65
3763,2985,2024-08-09,Headphones,3,299.24
1138,2507,2024-04-10,Monitor,4,710.20
4729,2736,2024-08-28,Laptop,4,28.88
6719,2995,2024-03-14,Monitor,6,268.92
4303,2703,2024-03-25,Mouse,8,84.14
1129,2769,2024-06-22,Headphones,4,825.30
3773,2229,2023-12-02,Laptop,6,623.68
5502,2890,2024-03-30,Keyboard,7,723.57
4084,2494,2023-11-21,Monitor,6,99.84
4877,2105,2024-03-15,Laptop,5,921.66
4227,2058,2024-01-11,Monitor,3,968.53
8384,2928,2024-07-13,Mouse,8,18.90
3348,2085,2024-07-24,Headphones,7,438.03
6080,2874,2023-11-26,Headphones,3,648.80
5611,2485,2024-05-07,Phone,2,60.47
3477,2420,2024-08-15,Phone,5,279.08
5791,2678,2024-08-12,Phone,9,70.18
4389,2229,2024-08-21,Keyboard,1,520.29
7089,2442,2023-10-12,Monitor,3,127.57
3291,2482,2024-05-11,Laptop,9,544.57
6473,2999,2024-02-04,Mouse,2,765.69
4490,2223,2024-03-06,Headphones,2,987.37
8699,2731,2023-11-15,Monitor,9,212.42
2829,2991,2024-04-04,Mouse,9,311.22
2410,2837,2024-08-31,Laptop,9,656.63
4874,2395,2024-04-16,Mouse,2,371.82
1053,2571,2024-01-27,Laptop,3,609.92
3494,2068,2024-04-15,Keyboard,7,355.50
1411,2412,2024-03-01,Mouse,6,566.96
6126,2622,2023-10-25,Headphones,9,507.89
3747,2810,2024-08-09,Mouse,4,893.29
4554,2913,2024-05-23,Mouse,8,729.13
5269,2863,2024-05-01,Mouse,5,382.44
1562,2789,2023-09-30,Keyboard,5,310.55
1275,2409,2024-01-05,Keyboard,8,973.81
7560,2940,2024-07-24,Monitor,10,752.98
1551,2754,2024-03-31,Phone,4,835.40
3869,2343,2024-08-25,Laptop,2,520.06
2885,2572,2024-07-03,Keyboard,2,207.62
7888,2577,2024-07-24,Phone,7,55.90
6299,2074,2024-07-31,Mouse,2,869.08
3332,2591,2024-03-14,Mouse,1,811.23
2419,2965,2024-03-31,Headphones,6,83.19
4814,2248,2024-05-02,Keyboard,6,804.53
6966,2055,2024-03-12,Laptop,7,336.50
1718,2583,2023-09-26,Mouse,1,353.96
7654,2715,2023-11-19,Keyboard,7,452.19
8018,2733,2024-03-15,Laptop,8,892.39
7647,2149,2024-04-15,Keyboard,2,13.06
7946,2850,2024-09-17,Mouse,10,229.02
7929,2508,2023-10-10,Mouse,4,649.73
7661,2402,2024-07-08,Keyboard,5,837.74
1535,2819,2024-04-26,Mouse,1,145.21
2415,2245,2024-05-31,Laptop,9,309.78
1835,2823,2024-07-25,Mouse,6,453.47
4145,2856,2024-01-24,Phone,6,753.64
3632,2941,2023-09-21,Keyboard,3,963.36
9534,2930,2024-06-20,Phone,6,574.16
4091,2947,2024-07-16,Mouse,9,850.15
1840,2501,2024-02-24,Headphones,7,404.95
9644,2306,2023-12-01,Phone,3,682.47
5820,2460,2023-10-31,Keyboard,6,553.57
3657,2269,2024-07-16,Monitor,6,295.94
3111,2206,2024-04-23,Mouse,6,940.08
2700,2235,2024-02-06,Mouse,10,564.47
6761,2781,2023-11-20,Laptop,5,786.89
9054,2454,2024-07-10,Mouse,8,987.58
6955,2919,2024-07-07,Monitor,8,781.67
3774,2156,2023-11-11,Headphones,4,193.67
2958,2690,2023-10-03,Keyboard,2,779.19
8365,2947,2024-04-08,Headphones,3,666.07
7988,2488,2024-03-23,Keyboard,8,520.63
4994,2149,2024-03-12,Headphones,7,323.12
5867,2370,2023-09-25,Mouse,6,704.85
4205,2958,2024-04-15,Phone,4,333.45
3833,2035,2023-12-30,Mouse,1,859.35
8753,2319,2024-05-05,Keyboard,6,584.85
8574,2927,2024-09-10,Phone,2,592.28
6193,2125,2024-03-26,Headphones,7,819.14
5100,2030,2024-07-04,Headphones,9,41.17
1480,2174,2024-07-21,Laptop,2,516.76
7277,2995,2024-06-23,Laptop,3,666.08
9066,2140,2024-01-05,Keyboard,9,841.22
9168,2907,2024-04-05,Headphones,6,458.53
3557,2758,2024-03-09,Laptop,10,935.86
8048,2697,2023-09-27,Mouse,4,326.45
8746,2039,2024-03-26,Headphones,6,359.77
2140,2947,2024-05-05,Headphones,4,816.24
1904,2595,2023-09-28,Mouse,5,905.14
4306,2776,2023-10-08,Phone,9,439.47
5601,2547,2023-10-16,Monitor,6,641.05
3129,2863,2024-02-01,Laptop,4,343.50
8928,2996,2024-07-25,Mouse,9,70.52
3391,2789,2023-10-14,Phone,6,406.02
4519,2032,2024-05-06,Headphones,4,559.84
1027,2560,2023-12-26,Monitor,10,446.55
2857,2130,2024-01-27,Headphones,10,980.64
9573,2066,2024-03-09,Mouse,8,972.53
2483,2724,2024-03-23,Monitor,4,957.01
3086,2288,2023-10-19,Monitor,6,309.02
1604,2641,2024-01-06,Keyboard,5,12.91
4560,2644,2023-09-22,Headphones,4,607.06
3840,2927,2023-12-24,Laptop,10,869.77
7124,2397,2023-09-28,Monitor,10,337.33
7099,2512,2024-08-03,Keyboard,7,402.72
2192,2918,2023-12-20,Phone,8,422.35
4059,2362,2024-07-02,Mouse,8,560.01
8019,2440,2024-07-25,Keyboard,3,106.22
2915,2852,2024-02-09,Mouse,1,573.30
3633,2519,2024-03-06,Monitor,3,587.22
5463,2737,2024-03-10,Keyboard,10,438.02
5855,2625,2024-02-05,Headphones,3,721.26
6765,2201,2024-03-19,Phone,6,414.52
5922,2895,2024-04-07,Headphones,2,108.92
8906,2398,2023-10-27,Phone,4,458.90
9127,2402,2024-05-29,Phone,7,531.39
7775,2340,2024-02-22,Monitor,6,84.17
2483,2585,2023-09-25,Monitor,8,74.57
6699,2137,2024-07-16,Keyboard,4,5.23
9334,2047,2023-12-08,Headphones,7,754.26
4906,2325,2023-12-07,Monitor,6,843.03
5832,2950,2023-10-08,Laptop,8,461.49
9209,2868,2023-10-15,Mouse,1,426.21
1129,2151,2024-06-10,Monitor,1,963.91
5330,2110,2024-04-12,Keyboard,9,385.71
4910,2257,2024-05-25,Laptop,1,674.22
4278,2856,2024-05-08,Headphones,5,396.48
1080,2993,2023-09-25,Mouse,2,350.65
1656,2799,2024-03-04,Keyboard,6,435.74
1466,2485,2024-08-19,Headphones,4,570.50
3079,2217,2024-04-02,Monitor,6,343.32
5468,2340,2023-12-13,Keyboard,3,52.84
7294,2630,2024-04-21,Phone,10,788.00
3818,2786,2024-07-30,Keyboard,4,738.49
6854,2859,2023-12-17,Keyboard,2,602.49
5107,2356,2024-08-07,Laptop,7,913.74
4584,2395,2023-12-08,Phone,7,157.71
8029,2794,2024-06-07,Keyboard,8,894.65
8324,2258,2024-09-03,Headphones,4,678.91
6670,2640,2024-04-18,Monitor,2,91.54
9940,2510,2023-12-23,Monitor,1,241.20
9057,2069,2023-11-18,Phone,10,712.67
6871,2051,2024-01-27,Mouse,6,130.01
6705,2804,2023-09-26,Mouse,2,594.51
3929,2926,2024-03-04,Monitor,10,150.49
2611,2467,2023-12-10,Mouse,4,294.25
4378,2489,2024-05-16,Mouse,6,497.40
7152,2209,2024-05-07,Laptop,8,438.93
1242,2325,2023-10-21,Headphones,3,33.01
3024,2941,2024-08-04,Laptop,1,338.25
5704,2367,2023-12-12,Mouse,9,514.10
7832,2856,2024-03-02,Monitor,5,224.80
9273,2027,2024-03-24,Keyboard,7,356.41
9706,2262,2024-04-15,Mouse,9,988.44
1026,2863,2023-11-25,Mouse,10,299.69
8803,2246,2023-11-10,Monitor,4,616.91
8006,2108,2024-05-19,Laptop,2,592.69
2738,2646,2023-11-20,Keyboard,9,355.70
6961,2493,2023-11-12,Mouse,9,367.10
4573,2979,2024-01-18,Headphones,8,650.65
4647,2726,2024-03-20,Keyboard,9,820.62
3911,2979,2024-02-18,Phone,9,513.14
9103,2752,2024-05-21,Keyboard,8,106.85
8465,2801,2024-04-22,Laptop,6,984.29
7895,2695,2024-05-01,Phone,4,626.04
7340,2424,2024-09-18,Monitor,8,481.42
2745,2553,2024-08-05,Keyboard,10,624.35
4885,2455,2024-04-04,Monitor,8,804.45
3721,2359,2024-04-26,Laptop,1,304.21
4795,2792,2024-05-16,Headphones,3,70.23
4023,2759,2024-07-17,Headphones,8,386.08
4448,2987,2023-11-29,Monitor,2,535.99
3841,2306,2024-07-30,Headphones,4,4.09
6311,2897,2024-03-11,Phone,4,788.71
9017,2756,2023-09-22,Mouse,9,363.13
3837,2042,2024-05-10,Phone,6,586.09
9093,2686,2024-01-05,Keyboard,9,157.20
2054,2667,2023-11-17,Phone,10,966.86
2722,2254,2024-02-05,Laptop,4,529.78
4880,2981,2024-01-09,Headphones,10,889.80
3367,2264,2024-06-13,Mouse,1,265.36
6261,2497,2024-05-08,Keyboard,1,794.57
5808,2731,2024-01-09,Headphones,3,566.36
2745,2524,2024-05-14,Mouse,1,678.44
6804,2147,2024-06-12,Mouse,10,868.82
3137,2080,2023-11-22,Mouse,5,902.83
3072,2946,2024-05-22,Laptop,6,739.00
5895,2743,2024-05-10,Monitor,6,138.47
9359,2276,2024-06-16,Monitor,10,119.84
1133,2780,2024-06-01,Headphones,8,93.45
6766,2572,2023-09-23,Phone,10,490.96
6730,2280,2024-05-17,Mouse,3,107.75
8232,2076,2023-10-16,Monitor,1,320.94
3638,2825,2023-11-26,Keyboard,4,589.95
5301,2633,2023-12-02,Phone,5,490.15
2211,2104,2024-08-27,Laptop,8,519.64
1152,2073,2023-09-20,Headphones,9,432.42
3672,2305,2024-02-11,Laptop,10,511.90
4309,2150,2023-11-03,Headphones,8,206.33
4565,2506,2023-11-20,Laptop,5,119.49
6313,2877,2024-06-03,Keyboard,5,947.85
5734,2704,2024-02-11,Laptop,1,992.31
2210,2031,2023-12-11,Keyboard,3,419.78
4293,2768,2024-03-13,Laptop,10,599.96
3171,2101,2024-06-17,Phone,5,613.73
4124,2676,2024-06-10,Headphones,2,805.79
5397,2472,2024-05-05,Laptop,1,577.96
4317,2857,2023-11-28,Laptop,6,47.29
1722,2434,2024-08-17,Monitor,5,315.62
6006,2868,2024-07-15,Phone,2,713.64
4341,2749,2024-09-08,Laptop,1,948.22
2008,2092,2024-09-15,Headphones,5,634.62
4804,2487,2024-08-17,Headphones,3,873.67
3706,2121,2023-10-12,Mouse,5,624.01
7222,2954,2024-01-07,Phone,3,770.99
7495,2069,2023-11-24,Headphones,7,39.26
9979,2437,2023-11-08,Keyboard,6,409.72
5838,2810,2024-07-16,Phone,5,921.38
6610,2888,2023-10-06,Phone,2,705.48
3793,2652,2024-03-20,Laptop,2,789.77
9299,2150,2024-03-08,Headphones,6,462.85
5240,2428,2024-09-13,Mouse,6,488.08
6187,2649,2024-01-18,Mouse,2,534.07
6746,2963,2024-01-20,Mouse,7,138.64
4479,2695,2024-04-29,Mouse,3,410.54
5669,2502,2023-10-02,Phone,1,252.14
8085,2961,2023-11-19,Keyboard,2,729.93
4058,2901,2024-03-26,Monitor,9,98.74
9467,2668,2024-04-23,Phone,5,219.21
3432,2414,2024-03-20,Phone,10,837.15
2120,2941,2023-10-28,Mouse,1,681.70
1264,2444,2024-04-11,Keyboard,1,544.91
2956,2056,2024-07-14,Laptop,6,117.89
3401,2754,2023-10-19,Laptop,3,715.40
3100,2241,2024-02-19,Keyboard,8,940.11
9983,2147,2024-04-09,Phone,9,677.56
5979,2396,2024-05-13,Phone,5,381.47
4117,2409,2024-06-05,Mouse,2,323.99
5710,2886,2023-12-15,Laptop,6,598.29
7546,2468,2024-01-16,Headphones,8,759.71
6619,2205,2023-10-09,Monitor,7,449.54
9009,2300,2024-07-18,Monitor,2,669.48
5988,2669,2024-02-23,Monitor,4,730.07
2900,2169,2024-05-14,Headphones,5,963.27
2840,2909,2024-03-30,Mouse,4,650.68
7165,2782,2024-07-28,Laptop,2,143.40
6446,2777,2024-05-21,Monitor,7,927.06
1638,2539,2024-09-09,Laptop,9,700.68
9851,2705,2024-04-01,Keyboard,6,779.35
3144,2014,2024-04-30,Keyboard,6,350.21
1343,2513,2023-10-03,Mouse,2,438.42
3675,2323,2024-03-09,Headphones,1,655.12
3733,2536,2024-07-04,Laptop,7,51.89
8696,2954,2023-09-23,Keyboard,8,694.14
9763,2448,2024-04-29,Mouse,8,591.77
3658,2968,2024-07-27,Monitor,3,880.68
8327,2158,2024-08-16,Mouse,5,698.64
4612,2790,2024-02-01,Mouse,10,117.93
1261,2882,2024-05-12,Mouse,4,551.03
6119,2233,2024-03-19,Laptop,1,16.68
5430,2973,2023-12-02,Monitor,10,188.53
9357,2934,2024-06-10,Mouse,5,258.44
6176,2137,2024-04-10,Monitor,2,223.08
3602,2787,2024-06-22,Laptop,9,124.49
4882,2873,2024-08-31,Phone,9,417.07
7782,2818,2023-11-03,Headphones,6,920.87
7385,2337,2024-06-16,Laptop,4,139.89
7676,2161,2024-07-09,Laptop,6,259.51
7079,2742,2024-03-22,Phone,6,579.56
4473,2488,2024-02-14,Mouse,10,217.59
8237,2604,2023-12-29,Keyboard,6,112.59
2272,2098,2024-07-21,Keyboard,8,378.82
8995,2824,2024-01-30,Phone,9,453.22
7698,2686,2024-01-24,Mouse,10,589.84
4269,2070,2024-03-30,Headphones,6,174.31
9464,2460,2024-02-14,Mouse,5,231.65
6249,2716,2024-05-31,Monitor,2,806.62
4928,2954,2023-10-06,Headphones,9,534.27
7630,2166,2024-04-06,Laptop,1,353.13
5005,2157,2024-08-03,Phone,7,886.25
9673,2389,2023-10-05,Phone,1,302.71
7137,2256,2023-11-06,Mouse,10,721.64
6331,2429,2024-01-04,Keyboard,6,826.22
2453,2893,2024-01-13,Phone,4,13.93
3786,2110,2024-07-29,Monitor,7,249.81
4915,2063,2024-02-22,Laptop,2,232.65
5740,2122,2024-08-16,Phone,6,805.00
3041,2635,2024-01-12,Monitor,8,126.55
6384,2024,2024-07-09,Monitor,3,224.17
2106,2782,2024-03-12,Phone,4,590.99
5281,2898,2023-09-26,Keyboard,6,715.31
2170,2359,2023-10-19,Headphones,7,819.89
4299,2872,2024-04-27,Headphones,9,450.89
4732,2771,2024-07-19,Mouse,9,427.84
2957,2900,2023-12-15,Headphones,5,581.37
6956,2605,2023-12-01,Monitor,9,242.91
3934,2855,2024-03-01,Phone,2,997.60
9936,2654,2023-10-19,Monitor,2,550.69
9079,2743,2024-01-30,Headphones,10,684.76
9341,2104,2024-05-16,Keyboard,4,164.06
4019,2200,2023-12-30,Phone,2,60.59
5132,2677,2023-12-24,Phone,10,571.62
6564,2779,2023-12-28,Headphones,6,110.36
7547,2954,2024-03-20,Headphones,3,215.46
1401,2979,2023-12-26,Monitor,1,311.11
9100,2521,2023-11-12,Monitor,4,324.93
6817,2693,2023-10-01,Monitor,3,1.06
9041,2194,2024-02-10,Laptop,5,723.33
2880,2919,2024-07-25,Headphones,5,574.70
3137,2870,2023-10-30,Monitor,1,356.97
3151,2361,2024-06-14,Headphones,8,128.82
9880,2563,2024-06-24,Keyboard,2,430.35
9407,2975,2024-03-10,Headphones,6,427.57
1095,2426,2024-07-02,Monitor,1,264.78
2378,2741,2024-04-18,Keyboard,4,412.93
5618,2824,2024-01-29,Laptop,6,514.97
7828,2743,2024-05-22,Monitor,7,25.27
5962,2212,2024-08-15,Phone,3,605.78
2157,2264,2024-06-02,Headphones,7,50.79
6762,2893,2024-08-08,Keyboard,5,491.40
8008,2405,2024-03-04,Monitor,2,678.05
8685,2981,2024-04-28,Headphones,9,35.41
6149,2671,2024-05-03,Keyboard,8,241.03
4539,2062,2024-03-07,Keyboard,5,711.16
6969,2723,2024-03-14,Laptop,8,374.95
8308,2644,2023-12-21,Monitor,6,175.86
2618,2459,2023-10-24,Keyboard,10,473.20
3034,2273,2024-01-21,Keyboard,3,896.02
1170,2108,2024-08-02,Phone,1,192.05
3345,2661,2024-06-09,Laptop,6,218.40
7172,2603,2024-02-08,Headphones,5,916.69
8319,2053,2023-09-29,Mouse,1,801.98
3193,2974,2024-07-14,Keyboard,3,29.70
9633,2996,2024-05-16,Mouse,9,26.82
3547,2556,2024-07-11,Mouse,7,515.83
6908,2281,2024-05-27,Monitor,2,40.77
6866,2077,2024-06-19,Laptop,9,323.50
8145,2111,2024-01-16,Monitor,8,385.03
2686,2525,2023-11-29,Keyboard,1,497.75
7406,2249,2024-03-17,Monitor,1,876.23
6444,2919,2024-08-26,Laptop,3,398.03
9919,2960,2024-05-04,Keyboard,3,731.95
3497,2602,2024-07-18,Keyboard,8,276.63
6088,2600,2024-07-04,Monitor,1,289.73
2134,2161,2024-08-11,Headphones,4,61.80
2723,2926,2024-07-12,Headphones,1,231.64
2371,2641,2024-01-15,Monitor,7,337.55
9338,2950,2024-06-20,Phone,1,186.05
6047,2292,2024-06-01,Mouse,8,368.28
4664,2087,2023-12-19,Laptop,7,477.74
5548,2769,2024-02-01,Monitor,10,134.63
5115,2826,2024-04-26,Laptop,4,875.63
3150,2292,2024-04-13,Monitor,7,835.14
5300,2940,2023-12-08,Monitor,6,308.11
3082,2867,2023-12-12,Headphones,9,952.43
2045,2384,2024-05-17,Headphones,9,249.33
5779,2769,2024-08-31,Mouse,9,63.51
8429,2267,2024-08-29,Mouse,4,513.27
5151,2974,2023-12-16,Laptop,9,45.78
1682,2847,2024-01-13,Mouse,6,992.75
2115,2747,2024-01-28,Keyboard,4,171.00
9981,2491,2024-06-24,Phone,8,585.25
4517,2824,2024-06-04,Mouse,8,861.34
7000,2908,2023-10-07,Monitor,5,448.77
1713,2226,2023-12-02,Phone,4,2.25
6656,2004,2024-03-14,Phone,7,375.86
6486,2249,2024-09-04,Keyboard,10,180.67
7073,2319,2024-07-05,Headphones,7,583.29
3871,2868,2024-06-18,Mouse,5,285.79
8651,2514,2024-08-29,Keyboard,5,697.41
9807,2800,2024-01-13,Keyboard,6,388.40
9014,2433,2024-08-23,Laptop,10,401.13
